Sample in Buffer	Sample in Window	ADC4_D
1288	1288	392	
1289	1289	-1227	
1290	1290	-1987	
1291	1291	-1793	
1292	1292	-641	
1293	1293	-280	
1294	1294	-386	
1295	1295	557	
1296	1296	2404	
1297	1297	503	
1298	1298	374	
1299	1299	1064	
1300	1300	1175	
1301	1301	1366	
1302	1302	995	
1303	1303	3038	
1304	1304	2147	
1305	1305	-358	
1306	1306	-228	
1307	1307	-2013	
1308	1308	-1594	
1309	1309	-598	
1310	1310	-170	
1311	1311	-352	
1312	1312	-1940	
1313	1313	-2279	
1314	1314	-2234	
1315	1315	-755	
1316	1316	-1288	
1317	1317	-2195	
1318	1318	-2591	
1319	1319	-1636	
1320	1320	398	
1321	1321	968	
1322	1322	1589	
1323	1323	2220	
1324	1324	1330	
1325	1325	1019	
1326	1326	-26	
1327	1327	-57	
1328	1328	1335	
1329	1329	1146	
1330	1330	1497	
1331	1331	90	
1332	1332	299	
1333	1333	-94	
1334	1334	-1007	
1335	1335	347	
1336	1336	957	
1337	1337	556	
1338	1338	-15	
1339	1339	-782	
1340	1340	-806	
1341	1341	-897	
1342	1342	-2056	
1343	1343	-1605	
1344	1344	-297	
1345	1345	987	
1346	1346	-232	
1347	1347	-1564	
1348	1348	345	
1349	1349	991	
1350	1350	-544	
1351	1351	-1445	
1352	1352	509	
1353	1353	-165	
1354	1354	673	
1355	1355	196	
1356	1356	-810	
1357	1357	720	
1358	1358	-341	
1359	1359	-459	
1360	1360	1447	
1361	1361	1390	
1362	1362	695	
1363	1363	2558	
1364	1364	1886	
1365	1365	597	
1366	1366	1290	
1367	1367	706	
1368	1368	-717	
1369	1369	712	
1370	1370	-97	
1371	1371	1034	
1372	1372	487	
1373	1373	-1431	
1374	1374	35	
1375	1375	1061	
1376	1376	-181	
1377	1377	-1689	
1378	1378	269	
1379	1379	815	
1380	1380	655	
1381	1381	-700	
1382	1382	-947	
1383	1383	-712	
1384	1384	-1595	
1385	1385	-1366	
1386	1386	-1958	
1387	1387	-1617	
1388	1388	437	
1389	1389	508	
1390	1390	-681	
1391	1391	-134	
1392	1392	613	
1393	1393	-380	
1394	1394	93	
1395	1395	203	
1396	1396	551	
1397	1397	967	
1398	1398	1136	
1399	1399	1769	
1400	1400	1878	
1401	1401	1385	
1402	1402	-1026	
1403	1403	-1779	
1404	1404	-1777	
1405	1405	-2602	
1406	1406	-3062	
1407	1407	-1655	
1408	1408	-558	
1409	1409	-947	
1410	1410	1487	
1411	1411	2955	
1412	1412	2355	
1413	1413	1940	
1414	1414	92	
1415	1415	-64	
1416	1416	-970	
1417	1417	-1699	
1418	1418	-1468	
1419	1419	-387	
1420	1420	-73	
1421	1421	955	
1422	1422	-49	
1423	1423	398	
1424	1424	1551	
1425	1425	-61	
1426	1426	-88	
1427	1427	-1714	
1428	1428	-928	
1429	1429	-177	
1430	1430	-461	
1431	1431	-313	
1432	1432	-2265	
1433	1433	-2916	
1434	1434	-610	
1435	1435	-819	
1436	1436	497	
1437	1437	1344	
1438	1438	1423	
1439	1439	3050	
1440	1440	2863	
1441	1441	3121	
1442	1442	2630	
1443	1443	2807	
1444	1444	2554	
1445	1445	1768	
1446	1446	2312	
1447	1447	1531	
1448	1448	1499	
1449	1449	1196	
1450	1450	-330	
1451	1451	-2239	
1452	1452	-2649	
1453	1453	-805	
1454	1454	-848	
1455	1455	-1357	
1456	1456	-2036	
1457	1457	-2629	
1458	1458	-2121	
1459	1459	-2999	
1460	1460	-1857	
1461	1461	-974	
1462	1462	-1528	
1463	1463	-1084	
1464	1464	-148	
1465	1465	527	
1466	1466	-48	
1467	1467	42	
1468	1468	-962	
1469	1469	-1822	
1470	1470	-979	
1471	1471	-329	
1472	1472	284	
1473	1473	-245	
1474	1474	-1246	
1475	1475	-2055	
1476	1476	-1794	
1477	1477	-98	
1478	1478	783	
1479	1479	1667	
1480	1480	2273	
1481	1481	3710	
1482	1482	2828	
1483	1483	704	
1484	1484	-520	
1485	1485	189	
1486	1486	390	
1487	1487	1427	
1488	1488	2337	
1489	1489	-412	
1490	1490	-2496	
1491	1491	-1134	
1492	1492	773	
1493	1493	540	
1494	1494	1371	
1495	1495	273	
1496	1496	-1290	
1497	1497	-1229	
1498	1498	862	
1499	1499	1691	
1500	1500	2078	
1501	1501	2719	
1502	1502	2983	
1503	1503	2570	
1504	1504	287	
1505	1505	-659	
1506	1506	-1398	
1507	1507	-613	
1508	1508	-55	
1509	1509	152	
1510	1510	-667	
1511	1511	-1637	
1512	1512	-1155	
1513	1513	-1399	
1514	1514	-554	
1515	1515	495	
1516	1516	44	
1517	1517	-495	
1518	1518	-225	
1519	1519	103	
1520	1520	-1386	
1521	1521	-1385	
1522	1522	-1781	
1523	1523	-2904	
1524	1524	-2558	
1525	1525	-2214	
1526	1526	-567	
1527	1527	-903	
1528	1528	-2718	
1529	1529	-2934	
1530	1530	-2047	
1531	1531	-954	
1532	1532	-806	
1533	1533	355	
1534	1534	802	
1535	1535	729	
1536	1536	1726	
1537	1537	1507	
1538	1538	2060	
1539	1539	2435	
1540	1540	3106	
1541	1541	3371	
1542	1542	2693	
1543	1543	3579	
1544	1544	2335	
1545	1545	2688	
1546	1546	1599	
1547	1547	-1626	
1548	1548	-1186	
1549	1549	-1137	
1550	1550	-738	
1551	1551	74	
1552	1552	-1487	
1553	1553	-1504	
1554	1554	-1498	
1555	1555	-890	
1556	1556	633	
1557	1557	-888	
1558	1558	472	
1559	1559	820	
1560	1560	1037	
1561	1561	946	
1562	1562	-315	
1563	1563	-1032	
1564	1564	-1046	
1565	1565	-1893	
1566	1566	-1964	
1567	1567	-602	
1568	1568	433	
1569	1569	2845	
1570	1570	1851	
1571	1571	1779	
1572	1572	2275	
1573	1573	417	
1574	1574	-965	
1575	1575	-1258	
1576	1576	-1845	
1577	1577	-3542	
1578	1578	-2740	
1579	1579	-1026	
1580	1580	-283	
1581	1581	723	
1582	1582	915	
1583	1583	1230	
1584	1584	1129	
